merchant_id,period,district_id,mcc,period_revenue,period_transaction_count,period_distinct_customers,POI_count,POI_diversity,merchant_district_mean_household_income,revenue_change,transaction_change,customer_change,mcc_median_revenue_change,mcc_median_transaction_change,mcc_median_customer_change,customer_age_mean,customer_age_median,customer_income_mean,customer_income_median,customer_gender_entropy,number_of_customer_work_districts,customer_work_district_entropy,number_of_customer_home_districts,customer_home_district_entropy,customer_job_type_entropy,customer_education_entropy,customer_marital_status_entropy,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector__centrality,merchant_district_population,merchant_ego_net_mcc_entropy,merchant_ego_net_geo_entropy,revenue_label,transaction_label,customer_label,sum_labels,performance_label
1804,1,115,5691,8629.38,106,89,460,1.361771266,7822,0.032645451,0.226415094,0,-0.033028781,-0.022058824,-0.013157895,33.69662921,30,2326.187191,1925,0.631195127,17,2.196475755,18,2.203673008,0.350630913,1.303847075,0.918201626,274,611.8935792,0.000256937,0.016585228,274196,0.686674197,2.198701803,1,1,1,3,well-performing
1805,1,115,5691,18270.24,209,180,471,0.689192612,7822,-0.183111442,-0.110047847,-0.183333333,-0.033028781,-0.022058824,-0.013157895,35.52777778,32,2444.850444,1745,0.693085251,30,2.499259876,30,2.705343245,0.81775499,1.421349295,1.017611194,445,2649.15533,0.000265041,0.026510229,274196,0.752189584,2.350141825,0,0,0,0,poorly-performing
1806,1,59,5691,10591.64,123,104,47,1.255876054,7308,-0.048721444,-0.105691057,-0.057692308,-0.033028781,-0.022058824,-0.013157895,36.38461538,34,3232.782019,2120,0.670602791,23,2.487454035,25,2.367402234,1.028563517,1.471457516,0.99302177,352,1556.774327,0.000263852,0.021984934,344876,0.764317176,2.314390775,0,0,0,0,poorly-performing
1807,1,34,5691,6635.4,89,80,1376,0.934795704,8845,-0.140240227,-0.123595506,-0.125,-0.033028781,-0.022058824,-0.013157895,36.975,34.5,3386.620875,2354.835,0.6393631,24,2.830799293,18,2.456331792,1.005775473,1.283140869,1.065128536,306,1216.652263,0.000260213,0.011188826,222370,0.79747165,2.429850728,0,0,0,0,poorly-performing
1808,1,115,5691,7838.99,81,55,633,0.880830252,7822,-0.205886217,0.012345679,0.036363636,-0.033028781,-0.022058824,-0.013157895,34.01818182,32,2659.618182,2000,0.524596898,13,1.889001817,16,2.177012819,0.545688763,1.120758963,1.057026381,198,398.46305,0.000254582,0.008156926,274196,0.590251685,1.981420861,0,1,1,2,medium-performing
1809,1,50,5691,9612.45,104,83,108,1.191677398,9025,-0.044610895,0.086538462,0.060240964,-0.033028781,-0.022058824,-0.013157895,38.48192771,37,6713.883373,2500,0.654245313,20,2.393756797,11,1.89669532,0.996954684,1.160833008,1.083721125,305,832.0094675,0.000256213,0.037011914,451453,0.872252944,1.864442096,0,1,1,2,medium-performing
1810,1,115,5691,18740.39,236,199,471,0.689192612,7822,-0.145786721,-0.18220339,-0.195979899,-0.033028781,-0.022058824,-0.013157895,33.88442211,31,2319.545176,2000,0.563710907,31,2.631369503,26,2.649217266,0.723238012,1.298064035,1.093584151,539,2874.503782,0.000265675,0.040174702,274196,0.688229325,2.35193745,0,0,0,0,poorly-performing
1811,1,59,5691,13948.61,178,140,385,1.001367696,7308,-0.420336507,-0.393258427,-0.314285714,-0.033028781,-0.022058824,-0.013157895,36.36428571,35,2547.066857,2000,0.546089117,20,2.141108803,24,2.123340471,0.856048609,1.39394825,0.92267794,343,1057.274521,0.000260688,0.028528616,344876,0.723417131,2.093857554,0,0,0,0,poorly-performing
1812,1,34,5691,8745.9,120,99,1376,0.934795704,8845,-0.141832173,-0.166666667,-0.101010101,-0.033028781,-0.022058824,-0.013157895,34.36363636,31,2618.690202,2000,0.516753391,21,2.726015552,21,2.456275991,0.832497935,1.329629304,0.996996065,268,676.3608973,0.000257798,0.010050412,222370,0.71717807,2.426761898,0,0,0,0,poorly-performing
1813,1,115,5691,11606.8,129,88,640,0.850639384,7822,-0.333270152,-0.240310078,-0.261363636,-0.033028781,-0.022058824,-0.013157895,35.73863636,33,2646.343068,2000,0.330047961,16,1.803502022,22,2.438691406,0.640125395,1.327444637,1.08892331,255,599.8233063,0.000257533,0.013913032,274196,0.468906931,2.106335899,0,0,0,0,poorly-performing
1814,1,4,5691,10401.71,136,114,201,1.700339656,6577,-0.019896729,-0.022058824,-0.114035088,-0.033028781,-0.022058824,-0.013157895,37.19298246,35.5,3487.201754,2281.5,0.502824722,22,2.374224605,15,1.923055263,1.032450178,1.373427418,1.020456246,362,1170.26703,0.000258866,0.051048361,423372,0.788126009,1.903081566,1,1,0,2,medium-performing
1815,1,115,5691,10536.12,102,87,471,0.689192612,7822,-0.18527978,-0.088235294,-0.057471264,-0.033028781,-0.022058824,-0.013157895,36.59770115,34,2815.666667,2000,0.421710694,22,2.591296645,24,2.71864434,0.833700194,1.160942889,0.994276903,310,852.5414778,0.000259134,0.019597078,274196,0.625621207,2.261939478,0,0,0,0,poorly-performing
1816,1,50,5691,10042.34,92,76,108,1.191677398,9025,0.111339588,-0.02173913,0.013157895,-0.033028781,-0.022058824,-0.013157895,36.77631579,34.5,5504.635789,3400,0.477718213,17,2.341169775,14,1.978348452,1.117344958,1.074307356,1.14358739,239,320.2936316,0.000248942,0.027415611,451453,0.772991289,1.895304934,1,1,1,3,well-performing
1817,1,120,5411,8733.94,289,75,68,1.230542945,4327,0.01218465,-0.117647059,0.026666667,0.177622795,0.10140376,0.055555556,37.96,38,1874.46,1500,0.392674267,19,2.520301332,11,1.094614628,0.639186475,1.550378708,0.580228018,167,434.9211523,0.000253421,0.00492422,314670,1.043217586,1.817162807,0,0,0,0,poorly-performing
1818,1,4,5691,6937.82,82,61,128,1.64517543,6577,0.095899,0.390243902,0.37704918,-0.033028781,-0.022058824,-0.013157895,41.91803279,40,4679.771639,2500,0.65379435,19,2.460555248,14,2.116074878,1.105785561,1.409312401,0.941316168,265,754.0865873,0.000253743,0.02783403,423372,0.947660516,1.952470955,1,1,1,3,well-performing
1819,1,63,5411,4395.21,182,21,121,1.551259664,3637,-0.135308666,-0.164835165,0.428571429,0.177622795,0.10140376,0.055555556,41.19047619,39,4402.095238,1652,0.548874184,7,1.593065982,5,0.750968278,0.567060531,1.060612142,0.887241836,83,120.7334647,0.000235405,0.003336716,699901,1.01329674,1.117099277,0,0,1,1,medium-performing
1820,1,12,5541,49564.68,423,165,170,1.33979165,3644,-0.044738713,-0.127659574,-0.024242424,-0.094470234,-0.058823529,-0.076923077,39.62424242,38,3687.484848,2057,0.414742629,30,2.701473481,28,2.539160966,0.970576551,1.499552736,0.819796462,501,3863.353608,0.000268312,0.015259969,287378,1.019242855,3.010229908,1,0,1,2,medium-performing
1821,1,4,5411,18937.12,331,62,73,1.353060252,6577,-0.023800874,-0.021148036,-0.032258065,0.177622795,0.10140376,0.055555556,41.01612903,40.5,4516.870968,3316.5,0.692626599,19,2.572204752,14,1.895453338,1.190266115,1.196404469,0.725791479,235,912.1940878,0.000255363,0.020471365,423372,1.061805019,1.999928463,0,0,0,0,poorly-performing
1822,1,31,5411,3641.61,80,35,42,1.349181031,2372,0.530185824,0.4375,0.028571429,0.177622795,0.10140376,0.055555556,38.51428571,37,2372.881714,1500,0.537544212,8,1.122375066,8,1.040880209,0.839461248,1.174627928,0.355382696,89,137.5269911,0.000244499,0.001151025,180524,1.085918359,1.651666622,1,1,0,2,medium-performing
1823,1,123,5411,10254.12,280,91,88,1.618759016,4188,-0.014614613,-0.05,-0.098901099,0.177622795,0.10140376,0.055555556,40.27472527,41,2312.135495,1700,0.447601209,22,2.453049806,9,0.650915684,0.879458448,1.345277302,0.528761322,173,314.8988359,0.000250941,0.005948078,442694,1.085781739,1.726319506,0,0,0,0,poorly-performing
1824,1,42,5411,4379.03,84,30,104,1.693403826,3024,1.062662279,1.369047619,0.4,0.177622795,0.10140376,0.055555556,37.9,35.5,1920.1,1821.5,0.146144546,10,2.081457655,6,0.978361275,0.766269023,0.914709958,0.291139539,75,97.52130888,0.000234852,0.000650471,846492,1.047121494,1.62033899,1,1,1,3,well-performing
1825,1,63,5411,3170.88,107,29,98,1.222095728,3637,0.856680164,0.953271028,0.413793103,0.177622795,0.10140376,0.055555556,37.17241379,36,1837.413793,2000,0.5098155,9,1.777135825,3,0.298757758,0.689378561,1.663103854,0.332594014,110,142.056233,0.000241488,0.004708842,699901,1.097679562,1.476579343,1,1,1,3,well-performing
1826,1,123,5411,2605.83,68,22,145,1.510095792,4188,0.48736487,0.647058824,-0.272727273,0.177622795,0.10140376,0.055555556,38.36363636,38,3719.954545,1950,0.474139113,9,1.893282834,4,0.54811748,0.759547091,1.554432227,0.576381767,112,117.7675813,0.000250501,0.002982812,442694,1.089154035,2.172730167,1,1,0,2,medium-performing
1827,1,65,5691,5306.5,90,69,139,1.366076983,3055,-0.368885329,-0.311111111,-0.217391304,-0.033028781,-0.022058824,-0.013157895,34.53623188,32,1896.971014,1700,0.523586137,10,1.739842716,8,1.136337983,0.35078795,1.177221227,0.815358681,73,63.97012745,0.000224065,0.004444057,698260,0.952020374,0.974327485,0,0,0,0,poorly-performing
1828,1,82,5411,5034.75,198,36,69,1.100633476,4670,0.011255772,-0.04040404,0.083333333,0.177622795,0.10140376,0.055555556,39.25,39.5,2334.759444,2140,0.615498082,15,2.409138995,2,0.126930345,0.849599569,1.321913259,0.286835783,84,73.24677135,0.000244978,0.002858965,381114,1.019949799,1.508003619,0,0,1,1,medium-performing
1829,1,120,5411,7102.55,197,45,95,1.653184053,4327,-0.009597961,0.243654822,-0.044444444,0.177622795,0.10140376,0.055555556,41.77777778,41,2453.422222,2000,0.636513968,20,2.618679136,7,0.932667528,1.117159467,1.590588181,0.630875205,125,182.5808358,0.000247402,0.00317169,314670,1.066411465,1.831853265,0,1,0,1,medium-performing
1830,1,77,5411,4779.94,99,23,97,0.887957876,3197,0.436543137,0.060606061,0.347826087,0.177622795,0.10140376,0.055555556,37.86956522,36,1558,1500,0.178844713,8,1.578522463,6,0.873463545,0.703131081,1.301347705,0.470235662,57,98.11817111,0.000236463,0.000952274,748483,1.014222575,1.724289693,1,0,1,2,medium-performing
1831,1,31,5411,6351.34,170,35,93,1.365101336,2372,0.046202849,0,-0.028571429,0.177622795,0.10140376,0.055555556,39.85714286,38,2953.685714,1764,0.500402224,11,1.861893834,15,1.877720009,1.016221845,1.066918181,0.70568617,127,360.6532411,0.000250313,0.001764786,180524,1.092670748,2.615804365,0,0,0,0,poorly-performing
1832,1,160,5411,1661.58,66,26,84,1.210403512,5772,0.090829211,0.090909091,-0.230769231,0.177622795,0.10140376,0.055555556,43.30769231,44,2202.461538,2000,0.666278242,10,2.054118628,4,0.692420757,1.206170122,1.65370513,0.793729655,89,119.836849,0.000234467,0.005191017,497586,1.073094291,1.458733961,0,0,0,0,poorly-performing
1833,1,86,5411,2394.36,105,19,124,1.454882677,2187,1.462223726,0.285714286,0.105263158,0.177622795,0.10140376,0.055555556,36.84210526,37,1529.947368,1170,0.514652965,10,2.114307131,6,1.201558555,0.536664262,1.298417757,0.897621785,86,168.2569582,0.000242248,0.001494962,528514,1.085343449,2.128863287,1,1,1,3,well-performing
1834,1,82,5411,5703.45,171,32,135,1.321485963,4670,0.325930796,0.69005848,0.15625,0.177622795,0.10140376,0.055555556,40.8125,42,2955.880313,2341.5,0.482577365,14,2.306320483,7,1.167734687,0.857629459,1.330462329,0.538556646,107,144.0160754,0.000246245,0.002251177,381114,1.03923595,2.111659521,1,1,1,3,well-performing
1835,1,120,5411,3571.43,133,32,24,1.442132671,4327,0.195831922,0.082706767,-0.09375,0.177622795,0.10140376,0.055555556,43.0625,40,2950.125,2234,0.594129823,19,2.66959192,11,1.424445254,0.98617414,1.318597838,0.734380271,116,297.5394591,0.000250941,0.00196876,314670,1.059834644,2.109543039,1,0,0,1,medium-performing
1836,1,17,5411,5435.56,191,34,278,0.696687192,4773,0.455802162,0.293193717,0.411764706,0.177622795,0.10140376,0.055555556,40.23529412,39,2423.529412,1357.5,0.545594374,10,1.904323304,6,0.654254658,0.86873053,1.35794024,0.672395862,96,129.6741333,0.000248694,0.00252232,236606,0.887528921,1.736185309,1,1,1,3,well-performing
1837,1,84,5691,9828.12,150,119,507,1.471784166,5281,-0.106840372,-0.046666667,0.033613445,-0.033028781,-0.022058824,-0.013157895,39.36134454,38,2284.262857,2000,0.692264015,29,2.654710422,30,3.02821626,1.109676137,1.621866668,0.885522641,411,5193.617784,0.000268456,0.013946454,433873,0.936253348,3.088188081,0,0,1,1,medium-performing
1838,1,88,5411,3235.99,98,25,100,1.088118788,3662,0.803089626,0.244897959,0.28,0.177622795,0.10140376,0.055555556,41.44,38,2841.64,2000,0.592953117,10,1.963329856,7,1.082355685,1.049553227,0.862268078,-1.00E-07,88,118.529695,0.000241838,0.001204711,435682,1.038820162,1.985337234,1,1,1,3,well-performing
1839,1,100,5411,4935.77,134,36,241,1.43445563,3019,-0.03076521,-0.097014925,-0.083333333,0.177622795,0.10140376,0.055555556,39.88888889,39.5,2655.591111,1350,0.636513968,14,2.250763388,3,0.867562928,0.619128186,1.298668689,0.729762699,97,164.7503924,0.000245399,0.002083919,497959,1.024250196,1.866308929,0,0,0,0,poorly-performing
1840,1,121,5411,1988.32,76,31,252,0.965005525,3567,0.499547357,0,0.064516129,0.177622795,0.10140376,0.055555556,39.06451613,39,3600.725806,2750,0.534159167,15,2.432926896,2,0.142505667,0.884119487,1.193099955,0.713971273,76,58.62340147,0.000245038,0.001010105,770393,1.035093864,1.341747625,1,0,1,2,medium-performing
1841,1,34,5411,6677.69,124,33,105,1.547356082,8845,0.275456033,0.282258065,-0.121212121,0.177622795,0.10140376,0.055555556,42.63636364,43,3759.69697,2500,0.655481574,15,2.414571052,12,1.751109065,1.213254431,1.19566547,0.437494657,149,339.4087695,0.000254323,0.002551414,222370,1.098464362,2.45827807,1,1,0,2,medium-performing
1842,1,86,5411,3216.87,72,24,205,1.263610968,2187,-0.100383292,0.041666667,-0.166666667,0.177622795,0.10140376,0.055555556,38.5,38,2800.375,1385,0.562334945,11,1.987593215,4,0.815185811,0.976105077,1.037582087,0.731514708,92,127.7323916,0.000247036,0.001537475,528514,1.071332768,2.232249701,0,0,0,0,poorly-performing
1843,1,84,5411,2918.25,70,18,289,1.609214767,5281,-0.108691853,-0.085714286,0.166666667,0.177622795,0.10140376,0.055555556,40.88888889,41,2602.277778,2654.5,0.590842046,8,1.424990513,8,1.424990513,1.1169254,1.336006882,0.348831896,74,74.19598355,0.000247036,0.001067322,433873,1.074864767,2.121018099,0,0,1,1,medium-performing
1844,1,34,5411,7029.78,169,29,99,1.40102678,8845,0.492122086,0.443786982,0.137931034,0.177622795,0.10140376,0.055555556,45.72413793,46,2739.793103,1800,0.687786623,12,2.18932177,6,0.832720701,1.40227079,1.187458463,0.969477926,107,190.6571222,0.000246548,0.002382704,222370,1.007420265,1.769855175,1,1,1,3,well-performing
1845,1,121,5541,34256.51,393,205,181,1.633439429,3567,-0.0735504,-0.061068702,-0.117073171,-0.094470234,-0.058823529,-0.076923077,39.41463415,38,3293.579073,2337,0.351080101,31,2.893240057,28,2.327326082,1.07263671,1.395417375,0.739074049,571,4317.653264,0.000268601,0.014725849,770393,1.034860331,2.835568895,1,0,0,1,medium-performing
1846,1,115,5411,4433.76,165,23,84,1.856673526,7822,0.094488651,0.157575758,0.086956522,0.177622795,0.10140376,0.055555556,41.7826087,42,2491.434783,2000,0.523586137,7,1.544008443,11,1.925831779,1.394354987,1.324097624,0.901958606,113,288.7041734,0.000248385,0.002490522,274196,1.019025161,1.991295547,0,1,1,2,medium-performing
1847,1,59,5411,2828.23,105,29,101,1.783986013,7308,0.578015225,0.295238095,0,0.177622795,0.10140376,0.055555556,39.96551724,41,2165.206897,1500,0.589002405,10,1.79579618,6,0.737181715,0.68931114,1.115274535,0.791932395,80,40.6975994,0.000243427,0.003775459,344876,1.047580887,1.482658648,1,1,0,2,medium-performing
1848,1,121,5691,5125.24,74,67,430,1.231434024,3567,0.062166845,0.094594595,0.119402985,-0.033028781,-0.022058824,-0.013157895,38.04477612,39,2378.002537,2000,0.660602575,19,2.462310354,6,0.488923204,0.640935476,1.40030356,0.434660196,180,568.2112938,0.000252143,0.003499067,770393,0.971288492,1.622592029,1,1,1,3,well-performing
1849,1,50,5411,4109.42,101,36,63,1.273264891,9025,0.900416604,0.623762376,-0.027777778,0.177622795,0.10140376,0.055555556,40.83333333,38,2744.666667,2250,0.693146981,13,1.946984759,6,0.779423451,0.837771013,1.110363481,0.694761394,120,131.3550648,0.00024558,0.012962936,451453,0.996332535,1.498345964,1,1,0,2,medium-performing
1850,1,50,5411,6395.44,190,38,23,1.435226008,9025,0.331850506,0.394736842,-0.052631579,0.177622795,0.10140376,0.055555556,38.78947368,39,2944.421053,2000,0.642421821,11,1.484467445,9,1.109313812,0.84891868,1.381695336,0.987968891,130,229.2054486,0.000245942,0.010463661,451453,1.068484938,1.64164208,1,1,0,2,medium-performing
1851,1,100,5541,13898.16,123,44,94,1.114987071,3019,-0.198571609,-0.154471545,0.204545455,-0.094470234,-0.058823529,-0.076923077,40,40,2389.219773,2000,0.474139113,17,2.484481937,19,2.369028614,1.254108184,1.659523234,0.590202085,201,707.0595783,0.000257268,0.003959624,497959,0.948613467,2.855109893,0,0,1,1,medium-performing
1852,1,63,5411,2066.78,132,12,16,0.601923972,3637,0.72178945,0.128787879,0.75,0.177622795,0.10140376,0.055555556,37.08333333,36.5,2352.583333,1900,0.679193066,8,1.907283199,2,0.450561009,1.075138924,1.632630327,0.823958917,50,37.0211473,0.000232558,0.002055969,699901,0.933823552,1.321377212,1,1,1,3,well-performing
1853,1,63,5691,7691.01,127,105,111,1.32052003,3637,-0.00361721,-0.015748031,0.076190476,-0.033028781,-0.022058824,-0.013157895,37.0952381,37,2790.591143,2000,0.654506059,18,2.277783117,17,1.707733812,0.802880044,1.498409969,0.846144397,282,835.0757376,0.000255624,0.019638138,699901,0.985778443,1.702828427,1,1,1,3,well-performing
1854,1,84,5541,8574.69,97,39,372,1.727893207,5281,-0.326958759,-0.226804124,-0.153846154,-0.094470234,-0.058823529,-0.076923077,41.64102564,41,4982.205128,3000,0.507429762,10,1.34931225,12,1.565650975,1.312199426,1.657557079,0.613542311,141,221.8551923,0.000251383,0.002543949,433873,0.942907316,2.754854597,0,0,0,0,poorly-performing
1855,1,77,5411,116258.06,1399,515,15,0.72987121,3197,-0.021327984,0.028591851,-0.050485437,0.177622795,0.10140376,0.055555556,38.80970874,38,3204.616117,2000,0.44794729,33,2.879450665,32,2.252722682,1.041752555,1.464522651,0.61707175,842,9563.029881,0.000274123,0.040934794,748483,1.092767441,2.581064633,0,0,0,0,poorly-performing
1856,1,60,5411,5680.06,159,39,13,1.156987644,3671,0.346130147,0.383647799,-0.051282051,0.177622795,0.10140376,0.055555556,42.05128205,39,2851.461538,2500,0.507429762,13,1.851632082,4,0.437318259,1.131602329,1.308903457,0.707288999,128,311.1972178,0.000249066,0.002033694,243474,1.002330845,1.824220356,1,1,0,2,medium-performing
1857,1,100,5411,4501.91,89,31,73,1.180624703,3019,0.261966588,0.179775281,0.161290323,0.177622795,0.10140376,0.055555556,37.80645161,37,2292.16129,2000,0.142505667,13,2.0974542,7,1.089306982,0.656670435,1.364291844,0.659242512,88,161.9560256,0.000242131,0.001200702,497959,1.080502328,1.980432146,1,1,1,3,well-performing
1858,1,50,5541,44585.65,328,95,123,1.986367091,9025,-0.124148913,0.018292683,-0.010526316,-0.094470234,-0.058823529,-0.076923077,41.13684211,39,3710.747368,2337,0.418116859,20,2.146590076,13,1.905283916,1.104317587,1.460606485,0.868538124,292,885.6658858,0.000255232,0.026653849,451453,1.07778912,2.025915934,0,1,1,2,medium-performing
1859,1,33,5411,7629.86,171,46,42,1.579536794,10560,0.229233564,-0.046783626,-0.239130435,0.177622795,0.10140376,0.055555556,43.54347826,41,3998.630435,3000,0.595400084,11,1.682212529,13,2.019840885,1.21319679,1.182711704,0.628720884,172,376.1920371,0.000254842,0.006102502,185447,1.073254075,2.327401404,1,0,0,1,medium-performing
1860,1,100,5411,4047.65,132,30,32,1.006109631,3019,0.087465566,-0.113636364,-0.066666667,0.177622795,0.10140376,0.055555556,37.93333333,38.5,1911.7,1500,0.392674267,12,2.088638002,4,0.673914669,0.38873409,1.455463345,0.38873409,94,131.1404389,0.000241022,0.00138377,497959,1.094300669,2.132292247,0,0,0,0,poorly-performing
1861,1,77,5691,11003.14,148,129,228,1.686158956,3197,0.213080993,0.405405405,0.302325581,-0.033028781,-0.022058824,-0.013157895,35.98449612,35,2565.215504,2000,0.677167202,27,2.848186529,25,2.513162271,1.022388821,1.470704621,0.792672565,418,2591.731181,0.000265675,0.010919283,748483,1.057433758,2.648716628,1,1,1,3,well-performing
1862,1,115,5411,4882.49,153,42,119,1.717452262,7822,0.074965847,-0.156862745,-0.285714286,0.177622795,0.10140376,0.055555556,39.88095238,39,3098.214286,2000,0.674895074,13,2.008845582,6,0.95091695,0.663399752,1.362497093,0.699218868,143,373.6916527,0.000253936,0.004781211,274196,0.969416428,1.870519604,0,0,0,0,poorly-performing
